time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_hit_woodwork,statistics_big_chance_missed,statistics_punches,statistics_clearance_off_line,statistics_penalty_conceded,statistics_good_high_claim,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_penalty_won,statistics_error_lead_to_a_goal,statistics_penalty_miss,statistics_own_goals,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_expected_goals,statistics_expected_assists
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Mário Sergio,6,D,FALSE,NA,36,26,5,1,3,5,NA,NA,NA,90,54,6.9,14,NA,NA,1,1,NA,NA,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Marthã Fernando,5,M,FALSE,NA,19,18,3,3,NA,2,NA,NA,NA,45,24,6.3,3,NA,NA,NA,4,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Thiaguinho,8,M,FALSE,NA,11,8,1,1,1,NA,NA,NA,NA,45,18,6.4,6,NA,NA,3,5,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Hélio Borges,11,M,FALSE,NA,23,17,2,NA,8,1,1,NA,NA,90,45,6.4,15,1,NA,NA,9,3,1,3,NA,NA,2,5,4,NA,NA,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Eduardo Person,10,M,FALSE,NA,19,14,1,1,4,1,4,NA,NA,74,30,6.4,10,3,1,2,7,NA,NA,NA,1,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Felipe Saraiva,7,M,FALSE,NA,21,16,1,NA,6,NA,5,NA,NA,90,40,6.8,12,2,NA,4,7,1,1,NA,1,2,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Paulo Victor,9,F,FALSE,NA,18,15,1,1,9,3,4,NA,NA,90,39,7.5,9,NA,NA,3,8,1,1,NA,4,NA,2,NA,2,1,NA,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Rafael Carvalheira,20,F,TRUE,NA,11,10,2,1,NA,1,NA,NA,NA,45,23,7.3,6,6,2,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,José Aldo,18,M,TRUE,NA,20,18,2,1,2,1,NA,NA,NA,45,29,6.3,5,NA,NA,NA,5,1,1,NA,1,NA,NA,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Marcel,14,D,TRUE,NA,6,6,2,2,2,1,NA,NA,NA,23,10,6.5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Lucas Siqueira,15,M,TRUE,NA,5,4,NA,NA,2,3,NA,NA,NA,20,11,6.6,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Kauan Richard,16,M,TRUE,NA,7,7,NA,NA,1,2,NA,NA,NA,16,14,6.8,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Deivity,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Frazan,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Yann Rollim,22,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Vinicius Oliveira,17,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Diego Quirino,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,30,home,Ituano,Atlético Goianiense,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,1,Mazola Júnior,Rafael Guanaes,Robinho,21,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Jefferson Paulino,12,G,FALSE,NA,33,25,14,6,NA,1,NA,1,6,90,43,7.1,8,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Iury,2,D,FALSE,NA,20,16,3,1,NA,2,NA,NA,NA,45,31,6.4,6,3,1,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Claudinho,3,D,FALSE,NA,47,35,10,1,3,8,1,NA,NA,90,61,6.3,12,NA,NA,1,3,NA,NA,1,2,NA,1,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Rafael Pereira,4,D,FALSE,TRUE,38,33,4,1,1,5,NA,NA,NA,90,47,6.6,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Mário Sergio,6,D,FALSE,NA,45,32,5,1,3,2,1,NA,NA,90,66,6.2,21,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Rafael Carvalheira,8,M,FALSE,NA,24,17,2,2,2,2,NA,NA,NA,90,36,6.5,9,1,1,1,6,NA,NA,2,3,NA,2,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,José Aldo,5,M,FALSE,NA,36,27,5,1,4,NA,1,NA,NA,89,47,6.6,11,NA,NA,NA,5,1,1,NA,4,1,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Hélio Borges,11,M,FALSE,NA,22,15,NA,NA,5,NA,4,NA,NA,89,36,6.5,14,3,NA,NA,6,NA,NA,NA,2,1,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Alejandro Viniegra,10,M,FALSE,NA,14,11,NA,NA,3,NA,1,NA,NA,59,21,5.8,7,NA,NA,NA,7,1,1,NA,3,1,1,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Felipe Saraiva,7,M,FALSE,NA,10,9,1,NA,6,NA,5,NA,NA,75,28,6.7,8,NA,NA,NA,5,1,NA,NA,1,1,NA,NA,1,1,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Paulo Victor,9,F,FALSE,NA,24,14,1,NA,7,2,NA,NA,NA,90,37,7,17,NA,NA,2,11,1,NA,NA,4,NA,5,NA,2,NA,NA,4,1,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Guilherme Pacheco,13,D,TRUE,NA,22,17,7,3,2,3,NA,NA,NA,45,39,7.1,9,1,NA,1,3,NA,NA,2,1,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Diego Quirino,19,F,TRUE,NA,2,2,NA,NA,4,NA,3,NA,NA,31,14,7.3,4,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,1,NA,NA,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Robinho,17,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3,6.5,2,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Lucas Siqueira,18,M,TRUE,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,3,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Matheus Aluisio,21,M,TRUE,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Deivity,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Kauan Richard,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Marcel,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Frazan,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Yann Rollim,20,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,31,away,CRB,Ituano,Estádio Rei Pelé,Brasileirão Série B,2,2,Umberto Louzer,Mazola Júnior,Brayan Kruger,22,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Jefferson Paulino,12,G,FALSE,NA,22,17,5,NA,NA,1,NA,1,3,90,29,6.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Guilherme Pacheco,2,D,FALSE,NA,49,43,11,8,2,2,NA,NA,NA,90,78,6.6,13,4,1,1,5,NA,NA,2,1,1,1,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Claudinho,3,D,FALSE,NA,58,47,9,4,9,5,NA,NA,NA,90,68,7,12,NA,NA,2,3,NA,NA,2,1,NA,8,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Rafael Pereira,4,D,FALSE,TRUE,58,48,5,2,7,3,NA,NA,NA,90,66,6.9,10,NA,NA,NA,3,NA,NA,2,2,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Mário Sergio,6,D,FALSE,NA,51,39,4,2,7,2,NA,NA,NA,90,75,7.1,16,1,NA,1,1,NA,NA,3,NA,NA,6,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,José Aldo,5,M,FALSE,NA,62,47,13,9,3,NA,NA,NA,NA,64,78,6.7,18,NA,NA,1,7,2,2,3,2,1,1,3,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Rafael Carvalheira,8,M,FALSE,NA,28,25,2,2,3,NA,1,NA,NA,89,41,6.8,9,3,NA,1,4,1,1,1,NA,NA,NA,3,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Felipe Saraiva,7,M,FALSE,NA,19,12,NA,NA,10,1,5,NA,NA,89,46,7,18,2,NA,NA,4,2,2,NA,NA,1,NA,1,3,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Alejandro Viniegra,10,M,FALSE,NA,19,17,2,2,2,NA,NA,NA,NA,64,30,6.9,7,2,1,NA,5,2,1,NA,2,2,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Hélio Borges,11,M,FALSE,NA,23,17,NA,NA,5,NA,1,NA,NA,75,45,7,15,6,4,2,8,6,3,NA,2,2,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Paulo Victor,9,F,FALSE,NA,13,10,NA,NA,6,3,2,NA,NA,90,30,6.8,9,1,NA,7,10,1,1,NA,NA,2,2,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Yann Rollim,20,M,TRUE,NA,7,4,3,2,NA,NA,NA,NA,NA,26,12,6.5,4,1,1,NA,2,NA,NA,NA,NA,2,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Diego Quirino,19,F,TRUE,NA,5,4,NA,NA,3,1,2,NA,NA,26,15,6.6,4,NA,NA,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2023,32,home,Ituano,Ponte Preta,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,1,Mazola Júnior,Alberto Valentim,Zé Carlos,21,F,TRUE,NA,6,3,1,NA,1,NA,NA,NA,NA,15,13,6.3,9,3,NA,NA,4,1,NA,NA,2,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
